merged_image_id,merged_file_path,merged_label_path,split,original_zip,original_split,species_inferred_from_zip,image_id,file_path,common_name,order,family,species,wing_count,forewing_type,mouthpart_type,antenna_type,antenna_type_alt,leg_specialization,body_shape,waist_shape,image_quality,annotator,visibility_notes,notes
coccinella_septempunctata_img_000025,train/images/coccinella_septempunctata_img_000025.jpg,train/labels/coccinella_septempunctata_img_000025.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,valid,Coccinella septempunctata,img_000025,Dataset/Coccinella septempunctata Linnaeus/img_000025.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000052,train/images/coccinella_septempunctata_img_000052.jpg,train/labels/coccinella_septempunctata_img_000052.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000052,Dataset/Coccinella septempunctata Linnaeus/img_000052.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,medium,Bruno,completo,
coccinella_septempunctata_img_000029,train/images/coccinella_septempunctata_img_000029.jpg,train/labels/coccinella_septempunctata_img_000029.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000029,Dataset/Coccinella septempunctata Linnaeus/img_000029.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000007,train/images/coccinella_septempunctata_img_000007.jpg,train/labels/coccinella_septempunctata_img_000007.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000007,Dataset/Coccinella septempunctata Linnaeus/img_000007.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000010,train/images/coccinella_septempunctata_img_000010.jpg,train/labels/coccinella_septempunctata_img_000010.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000010,Dataset/Coccinella septempunctata Linnaeus/img_000010.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000006,train/images/coccinella_septempunctata_img_000006.jpg,train/labels/coccinella_septempunctata_img_000006.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000006,Dataset/Coccinella septempunctata Linnaeus/img_000006.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000008,train/images/coccinella_septempunctata_img_000008.jpg,train/labels/coccinella_septempunctata_img_000008.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000008,Dataset/Coccinella septempunctata Linnaeus/img_000008.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000050,train/images/coccinella_septempunctata_img_000050.jpg,train/labels/coccinella_septempunctata_img_000050.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000050,Dataset/Coccinella septempunctata Linnaeus/img_000050.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000051,train/images/coccinella_septempunctata_img_000051.jpg,train/labels/coccinella_septempunctata_img_000051.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000051,Dataset/Coccinella septempunctata Linnaeus/img_000051.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000058,train/images/coccinella_septempunctata_img_000058.jpg,train/labels/coccinella_septempunctata_img_000058.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,valid,Coccinella septempunctata,img_000058,Dataset/Coccinella septempunctata Linnaeus/img_000058.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000019,valid/images/coccinella_septempunctata_img_000019.jpg,valid/labels/coccinella_septempunctata_img_000019.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000019,Dataset/Coccinella septempunctata Linnaeus/img_000019.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000034,valid/images/coccinella_septempunctata_img_000034.jpg,valid/labels/coccinella_septempunctata_img_000034.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000034,Dataset/Coccinella septempunctata Linnaeus/img_000034.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000055,valid/images/coccinella_septempunctata_img_000055.jpg,valid/labels/coccinella_septempunctata_img_000055.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,test,Coccinella septempunctata,img_000055,Dataset/Coccinella septempunctata Linnaeus/img_000055.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,low,Bruno,completo,
coccinella_septempunctata_img_000043,valid/images/coccinella_septempunctata_img_000043.jpg,valid/labels/coccinella_septempunctata_img_000043.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,valid,Coccinella septempunctata,img_000043,Dataset/Coccinella septempunctata Linnaeus/img_000043.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000042,valid/images/coccinella_septempunctata_img_000042.jpg,valid/labels/coccinella_septempunctata_img_000042.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000042,Dataset/Coccinella septempunctata Linnaeus/img_000042.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000003,valid/images/coccinella_septempunctata_img_000003.jpg,valid/labels/coccinella_septempunctata_img_000003.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,valid,Coccinella septempunctata,img_000003,Dataset/Coccinella septempunctata Linnaeus/img_000003.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,medium,Bruno,completo,
coccinella_septempunctata_img_000022,valid/images/coccinella_septempunctata_img_000022.jpg,valid/labels/coccinella_septempunctata_img_000022.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,test,Coccinella septempunctata,img_000022,Dataset/Coccinella septempunctata Linnaeus/img_000022.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000054,valid/images/coccinella_septempunctata_img_000054.jpg,valid/labels/coccinella_septempunctata_img_000054.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000054,Dataset/Coccinella septempunctata Linnaeus/img_000054.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000057,valid/images/coccinella_septempunctata_img_000057.jpg,valid/labels/coccinella_septempunctata_img_000057.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000057,Dataset/Coccinella septempunctata Linnaeus/img_000057.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000020,valid/images/coccinella_septempunctata_img_000020.jpg,valid/labels/coccinella_septempunctata_img_000020.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000020,Dataset/Coccinella septempunctata Linnaeus/img_000020.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000011,valid/images/coccinella_septempunctata_img_000011.jpg,valid/labels/coccinella_septempunctata_img_000011.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000011,Dataset/Coccinella septempunctata Linnaeus/img_000011.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000021,test/images/coccinella_septempunctata_img_000021.jpg,test/labels/coccinella_septempunctata_img_000021.txt,test,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000021,Dataset/Coccinella septempunctata Linnaeus/img_000021.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000012,test/images/coccinella_septempunctata_img_000012.jpg,test/labels/coccinella_septempunctata_img_000012.txt,test,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000012,Dataset/Coccinella septempunctata Linnaeus/img_000012.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000046,test/images/coccinella_septempunctata_img_000046.jpg,test/labels/coccinella_septempunctata_img_000046.txt,test,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000046,Dataset/Coccinella septempunctata Linnaeus/img_000046.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000038,test/images/coccinella_septempunctata_img_000038.jpg,test/labels/coccinella_septempunctata_img_000038.txt,test,Coccinella septempunctata Linnae Sin aumentacion.zip,valid,Coccinella septempunctata,img_000038,Dataset/Coccinella septempunctata Linnaeus/img_000038.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,completo,
coccinella_septempunctata_img_000039,test/images/coccinella_septempunctata_img_000039.jpg,test/labels/coccinella_septempunctata_img_000039.txt,test,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000039,Dataset/Coccinella septempunctata Linnaeus/img_000039.jpg,sevenspotted lady beetle,Coleoptera,Coccinellidae,septempunctata,two_pairs,elytra,chewing,clavate,,generalist,rounded_domed,no_waist,high,Bruno,hay varios en una sola imagen,
coccinella_septempunctata_img_000037_jpg,train/images/coccinella_septempunctata_img_000037_jpg.jpg,train/labels/coccinella_septempunctata_img_000037_jpg.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000037_JPG,,,,,Coccinella septempunctata,,,,,,,,,,,,No se encontró match exacto en metadata original.
coccinella_septempunctata_img_000018_jpg,train/images/coccinella_septempunctata_img_000018_jpg.jpg,train/labels/coccinella_septempunctata_img_000018_jpg.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000018_JPG,,,,,Coccinella septempunctata,,,,,,,,,,,,No se encontró match exacto en metadata original.
coccinella_septempunctata_img_000033_jpg,train/images/coccinella_septempunctata_img_000033_jpg.jpg,train/labels/coccinella_septempunctata_img_000033_jpg.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000033_JPG,,,,,Coccinella septempunctata,,,,,,,,,,,,No se encontró match exacto en metadata original.
coccinella_septempunctata_img_000023_jpg,train/images/coccinella_septempunctata_img_000023_jpg.jpg,train/labels/coccinella_septempunctata_img_000023_jpg.txt,train,Coccinella septempunctata Linnae Sin aumentacion.zip,train,Coccinella septempunctata,img_000023_JPG,,,,,Coccinella septempunctata,,,,,,,,,,,,No se encontró match exacto en metadata original.
coccinella_septempunctata_img_000032_jpg,valid/images/coccinella_septempunctata_img_000032_jpg.jpg,valid/labels/coccinella_septempunctata_img_000032_jpg.txt,valid,Coccinella septempunctata Linnae Sin aumentacion.zip,valid,Coccinella septempunctata,img_000032_JPG,,,,,Coccinella septempunctata,,,,,,,,,,,,No se encontró match exacto en metadata original.
danaus_plexippus_img_000066,train/images/danaus_plexippus_img_000066.jpg,train/labels/danaus_plexippus_img_000066.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,test,Danaus plexippus,img_000066,Dataset/Danaus plexippus (Linnaeus)/img_000066.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,medium,Bruno,completo,
danaus_plexippus_img_000104,train/images/danaus_plexippus_img_000104.jpg,train/labels/danaus_plexippus_img_000104.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000104,Dataset/Danaus plexippus (Linnaeus)/img_000104.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000103,train/images/danaus_plexippus_img_000103.jpg,train/labels/danaus_plexippus_img_000103.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000103,Dataset/Danaus plexippus (Linnaeus)/img_000103.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000075,train/images/danaus_plexippus_img_000075.jpg,train/labels/danaus_plexippus_img_000075.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000075,Dataset/Danaus plexippus (Linnaeus)/img_000075.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000089,train/images/danaus_plexippus_img_000089.jpg,train/labels/danaus_plexippus_img_000089.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000089,Dataset/Danaus plexippus (Linnaeus)/img_000089.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000080,train/images/danaus_plexippus_img_000080.jpg,train/labels/danaus_plexippus_img_000080.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000080,Dataset/Danaus plexippus (Linnaeus)/img_000080.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000105,train/images/danaus_plexippus_img_000105.jpg,train/labels/danaus_plexippus_img_000105.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000105,Dataset/Danaus plexippus (Linnaeus)/img_000105.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000072,train/images/danaus_plexippus_img_000072.jpg,train/labels/danaus_plexippus_img_000072.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,test,Danaus plexippus,img_000072,Dataset/Danaus plexippus (Linnaeus)/img_000072.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000099,train/images/danaus_plexippus_img_000099.jpg,train/labels/danaus_plexippus_img_000099.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000099,Dataset/Danaus plexippus (Linnaeus)/img_000099.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,medium,Bruno,completo,
danaus_plexippus_img_000078,train/images/danaus_plexippus_img_000078.jpg,train/labels/danaus_plexippus_img_000078.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000078,Dataset/Danaus plexippus (Linnaeus)/img_000078.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000063,train/images/danaus_plexippus_img_000063.jpg,train/labels/danaus_plexippus_img_000063.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000063,Dataset/Danaus plexippus (Linnaeus)/img_000063.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000069,train/images/danaus_plexippus_img_000069.jpg,train/labels/danaus_plexippus_img_000069.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000069,Dataset/Danaus plexippus (Linnaeus)/img_000069.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000101,train/images/danaus_plexippus_img_000101.jpg,train/labels/danaus_plexippus_img_000101.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000101,Dataset/Danaus plexippus (Linnaeus)/img_000101.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000077,train/images/danaus_plexippus_img_000077.jpg,train/labels/danaus_plexippus_img_000077.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000077,Dataset/Danaus plexippus (Linnaeus)/img_000077.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000096,train/images/danaus_plexippus_img_000096.jpg,train/labels/danaus_plexippus_img_000096.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000096,Dataset/Danaus plexippus (Linnaeus)/img_000096.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000071,train/images/danaus_plexippus_img_000071.jpg,train/labels/danaus_plexippus_img_000071.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000071,Dataset/Danaus plexippus (Linnaeus)/img_000071.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,medium,Bruno,completo,
danaus_plexippus_img_000067,train/images/danaus_plexippus_img_000067.jpg,train/labels/danaus_plexippus_img_000067.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000067,Dataset/Danaus plexippus (Linnaeus)/img_000067.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000088,train/images/danaus_plexippus_img_000088.jpg,train/labels/danaus_plexippus_img_000088.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000088,Dataset/Danaus plexippus (Linnaeus)/img_000088.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000092,train/images/danaus_plexippus_img_000092.jpg,train/labels/danaus_plexippus_img_000092.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000092,Dataset/Danaus plexippus (Linnaeus)/img_000092.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000082,train/images/danaus_plexippus_img_000082.jpg,train/labels/danaus_plexippus_img_000082.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000082,Dataset/Danaus plexippus (Linnaeus)/img_000082.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000065,train/images/danaus_plexippus_img_000065.jpg,train/labels/danaus_plexippus_img_000065.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000065,Dataset/Danaus plexippus (Linnaeus)/img_000065.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,medium,Bruno,completo,
danaus_plexippus_img_000081,train/images/danaus_plexippus_img_000081.jpg,train/labels/danaus_plexippus_img_000081.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000081,Dataset/Danaus plexippus (Linnaeus)/img_000081.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000094,train/images/danaus_plexippus_img_000094.jpg,train/labels/danaus_plexippus_img_000094.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000094,Dataset/Danaus plexippus (Linnaeus)/img_000094.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000068,train/images/danaus_plexippus_img_000068.jpg,train/labels/danaus_plexippus_img_000068.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000068,Dataset/Danaus plexippus (Linnaeus)/img_000068.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000091,train/images/danaus_plexippus_img_000091.jpg,train/labels/danaus_plexippus_img_000091.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000091,Dataset/Danaus plexippus (Linnaeus)/img_000091.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,esta saliendo de su criselida,
danaus_plexippus_img_000095,train/images/danaus_plexippus_img_000095.jpg,train/labels/danaus_plexippus_img_000095.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000095,Dataset/Danaus plexippus (Linnaeus)/img_000095.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000062,train/images/danaus_plexippus_img_000062.jpg,train/labels/danaus_plexippus_img_000062.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000062,Dataset/Danaus plexippus (Linnaeus)/img_000062.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000083,train/images/danaus_plexippus_img_000083.jpg,train/labels/danaus_plexippus_img_000083.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000083,Dataset/Danaus plexippus (Linnaeus)/img_000083.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000098,train/images/danaus_plexippus_img_000098.jpg,train/labels/danaus_plexippus_img_000098.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000098,Dataset/Danaus plexippus (Linnaeus)/img_000098.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,medium,Bruno,completo,
danaus_plexippus_img_000086,train/images/danaus_plexippus_img_000086.jpg,train/labels/danaus_plexippus_img_000086.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,test,Danaus plexippus,img_000086,Dataset/Danaus plexippus (Linnaeus)/img_000086.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000064,train/images/danaus_plexippus_img_000064.jpg,train/labels/danaus_plexippus_img_000064.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000064,Dataset/Danaus plexippus (Linnaeus)/img_000064.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000079,train/images/danaus_plexippus_img_000079.jpg,train/labels/danaus_plexippus_img_000079.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000079,Dataset/Danaus plexippus (Linnaeus)/img_000079.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000097,train/images/danaus_plexippus_img_000097.jpg,train/labels/danaus_plexippus_img_000097.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,test,Danaus plexippus,img_000097,Dataset/Danaus plexippus (Linnaeus)/img_000097.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000100,train/images/danaus_plexippus_img_000100.jpg,train/labels/danaus_plexippus_img_000100.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000100,Dataset/Danaus plexippus (Linnaeus)/img_000100.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000070,train/images/danaus_plexippus_img_000070.jpg,train/labels/danaus_plexippus_img_000070.txt,train,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000070,Dataset/Danaus plexippus (Linnaeus)/img_000070.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,hay varios en una sola imagen,
